Latitude,Longitude,Date,Address,Zip
43.0467246147,-76.1755723015,2008-04-18T00:00:00Z,1205 West Fayette St,13204
43.0168866272,-76.128916081,2008-04-18T00:00:00Z,1003 Jamesville Ave,13210
43.0561672998,-76.1479994696,2008-04-15T00:00:00Z,200 Union Ave,13203
43.0542671226,-76.121936451,2008-04-14T00:00:00Z,Burnet Ave & Teall Ave,13206
43.0171998566,-76.1262422186,2008-04-11T00:00:00Z,245 Holmes St,13210
43.0486174015,-76.1507613239,2008-04-10T00:00:00Z,200 East Fayette St,13202
43.0210273413,-76.154536021,2008-04-09T00:00:00Z,74-80 Elmhurst Ave,13207
43.0171963425,-76.12631128,2008-04-08T00:00:00Z,239 Holmes Ave,13210
43.0486728835,-76.1508045013,2008-04-07T00:00:00Z,East Fayette St & South Warren St,13202
43.0474466263,-76.1418803498,2008-04-04T00:00:00Z,711 East Genesee St,13210
43.0333725001,-76.161237086,2008-04-01T00:00:00Z,Rich St & Bellevue Ave,13207
43.0181263374,-76.1587554391,2008-04-01T00:00:00Z,927-931 West LaFayette Ave,13207
43.0172662008,-76.1582923614,2008-03-31T00:00:00Z,133 Bertram Pl,13207
43.0311382419,-76.1094430943,2008-03-30T00:00:00Z,1335 Broad St,13224
43.0457273743,-76.1760327988,2008-03-25T00:00:00Z,154 Nelson St,13204
43.0694695934,-76.1330479116,2008-03-24T00:00:00Z,Sedgewick Dr & Scoville Ave,13203
43.0247346816,-76.1448284271,2008-03-22T00:00:00Z,2315 South Salina St,13205
43.0471462788,-76.1168254504,2008-03-18T00:00:00Z,406 Lexington Ave,13210
43.0535963973,-76.1459787688,2008-03-17T00:00:00Z,James St & Townsend St,13203
43.0672423285,-76.1550772158,2008-03-17T00:00:00Z,1311 Park St,13208
43.055185504,-76.13311233,2008-03-15T00:00:00Z,710 Hawley Ave.,13203
43.0606435186,-76.15766189,2008-03-14T00:00:00Z,North Clinton St & Spencer St,13204
43.0447689929,-76.0875086577,2008-03-09T00:00:00Z,104 Beaumont Pl,13214
43.0210195116,-76.1548016842,2008-03-08T00:00:00Z,84 Elmhurst Ave,13207
43.0024791878,-76.1401834957,2008-03-05T00:00:00Z,306/312 Seneca Dr,13205
43.0536706231,-76.0933387544,2008-03-04T00:00:00Z,123 Polk St,13224
43.038573892,-76.0842155559,2008-03-03T00:00:00Z,Hillsboro Pkwy & Lockwood Rd.,13214
43.0765811123,-76.1622934824,2008-03-03T00:00:00Z,617 East Hiawatha Blvd,13208
43.0765811123,-76.1622934824,2008-03-01T00:00:00Z,617 East Hiawatha Blvd,13208
43.0510931269,-76.1342978716,2008-02-28T00:00:00Z,University Ave,13210
43.0743157105,-76.1100187361,2008-02-22T00:00:00Z,333 Norwood Ave,13206
43.0420408886,-76.106729775,2008-02-20T00:00:00Z,105/107 Bradford Pkwy,13224
43.0164385969,-76.13454397,2008-02-17T00:00:00Z,602/700 Ivy Ring Rd,13210
43.0452209313,-76.1342907399,2008-02-16T00:00:00Z,509 University Ave,13210
43.0757582955,-76.1057960815,2008-02-15T00:00:00Z,375 North Midler Ave,13206
43.0787558264,-76.1606161708,2008-02-14T00:00:00Z,4th North St & Hiawatha Blvd,13208
43.0670134924,-76.1112802803,2008-02-13T00:00:00Z,164-170 Forest Hill Dr,13206
,,2008-02-09T00:00:00Z,Morningside Reservoir,
43.0747972174,-76.1100561885,2008-02-08T00:00:00Z,353 Norwood Ave,13206
43.0599470378,-76.1543204599,2008-02-06T00:00:00Z,East Division St,13208
43.0525963825,-76.1302041094,2008-02-05T00:00:00Z,315 Elm St,13203
43.0274881742,-76.3450593447,2008-02-02T00:00:00Z,Daniluck Dr. & Satinwood Dr. Camillus NY,13031
43.0508351401,-76.1474414805,2008-01-31T00:00:00Z,South State St,13202
43.043301748,-76.1727895927,2008-01-28T00:00:00Z,316-518 Geddes St. S. & Seymour St.,13204
43.0524702747,-76.1301951393,2008-01-27T00:00:00Z,311 Elm St,13203
43.0016684292,-76.1428602776,2008-01-26T00:00:00Z,4710 South Salina St,13205
43.0236864201,-76.1203848167,2008-01-24T00:00:00Z,527 Buckingham Ave,13210
43.0644609721,-76.1954749563,2008-01-24T00:00:00Z,500 State Fair Blvd,13204
43.06373369,-76.112378653,2008-01-23T00:00:00Z,300 Stafford Ave,13206
43.055434077,-76.0850502104,2008-01-23T00:00:00Z,3057 East Erie Blvd,13224
43.0492686274,-76.1663082765,2008-01-23T00:00:00Z,500 Tracy St,13204
43.055434077,-76.0850502104,2008-01-23T00:00:00Z,3057 East Erie Blvd,13224
43.0546110738,-76.0942412622,2008-01-22T00:00:00Z,East Erie Blvd & Lime St,13224
43.0291498508,-76.1740237445,2008-01-19T00:00:00Z,308 Gordon Ave,13207
43.0674409363,-76.1490002574,2008-01-14T00:00:00Z,206 Herbert St,13208
43.0308656674,-76.1883035314,2008-01-12T00:00:00Z,115 Austin Ave,13207
43.0418521785,-76.1729771482,2008-01-09T00:00:00Z,Seymour St & Amy St,13204
43.0536343908,-76.1352478332,2008-01-08T00:00:00Z,428 Lodi St,13203
43.0244321353,-76.2026787022,2008-01-07T00:00:00Z,116 Richard Rd,13215
43.0378473953,-76.1636747417,2008-01-07T00:00:00Z,250 Holland St,13204
,,2008-01-04T00:00:00Z,Morningside Reservoir,
43.036837556,-76.1705815786,2008-01-02T00:00:00Z,233  Fitch St,13204
43.03843248,-76.1314550701,2007-12-30T00:00:00Z,129 College Pl.,13210
43.013942035,-76.1706432325,2007-12-23T00:00:00Z,407 Mitchell Ave.,13207
43.0757454817,-76.1071539063,2007-12-23T00:00:00Z,383 N. Edwards Ave.,13206
43.0286023766,-76.1579153712,2007-12-22T00:00:00Z,Crescent Ave. & South Ave.,13205
43.0546015712,-76.090639379,2007-12-21T00:00:00Z,480 Smith St.,13224
43.0205002794,-76.1552439221,2007-12-21T00:00:00Z,Elmhurst Ave. & Hunt Ave.,13207
43.0771373418,-76.1624338056,2007-12-18T00:00:00Z,617 E. Hiawatha Blvd,13208
43.0409663482,-76.1310431433,2007-12-18T00:00:00Z,Waverly Ave. & Walnut Ave.,13210
43.0003768275,-76.1589422339,2007-12-18T00:00:00Z,171 Hopper Road,13207
43.027645344,-76.1836130314,2007-12-15T00:00:00Z,122 Fairdale Ave.,13207
43.0486167731,-76.1801026411,2007-12-14T00:00:00Z,Wilbur Ave & Tompkins St.,13204
43.0306954396,-76.1088179887,2007-12-13T00:00:00Z,1342 Broad St.,13224
43.0597634445,-76.1209919717,2007-12-10T00:00:00Z,200 Sunstruck Dr.,13206
43.0331273528,-76.1881146189,2007-12-08T00:00:00Z,4748 Onondaga Rd.,13219
43.0025121558,-76.1345191516,2007-12-07T00:00:00Z,450 E. Seneca Turnpike,13205
43.013942035,-76.1706432325,2007-12-06T00:00:00Z,407 Mitchell Av.,13207
43.0612329864,-76.1128604848,2007-12-05T00:00:00Z,210 Sunnycrest Rd.,13206
43.0788917807,-76.1415076356,2007-12-05T00:00:00Z,923 Wadsworth St.,13208
43.0455407124,-76.1181273678,2007-12-05T00:00:00Z,Cambridge St. & E. Genesee St.,13210
43.0505451373,-76.153542558,2007-12-04T00:00:00Z,W. Water St. & Clinton St.,13202
43.047045791,-76.1515018989,2007-11-30T00:00:00Z,E. Jefferson St. & Bank Alley,13202
43.0462411545,-76.0871492719,2007-11-28T00:00:00Z,1462 Salt Springs Road,13214
43.0405293812,-76.1366887051,2007-11-28T00:00:00Z,Waverly Ave. & S. Crouse Ave.,13210
43.0543833002,-76.1465502054,2007-11-26T00:00:00Z,600 Willow St.,13203
43.0726821449,-76.1254723617,2007-11-26T00:00:00Z,567 Grant Blvd.,13203
43.0391361754,-76.1311167769,2007-11-22T00:00:00Z,123 College Pl.,13210
43.0838404856,-76.1480978564,2007-11-19T00:00:00Z,Lemoyne Ave & Wadsworth St.,13208
43.0041169464,-76.1571926436,2007-11-19T00:00:00Z,Englewood Ave. & Ames Ave.,13207
43.0576024375,-76.089257026,2007-11-18T00:00:00Z,2937 Erie Blvd East,13224
43.0542906314,-76.1445560706,2007-11-18T00:00:00Z,James St. & McBride St.,13203
43.0569165347,-76.1514266711,2007-11-15T00:00:00Z,610 N. State St.,13203
43.0538847987,-76.1812221419,2007-11-14T00:00:00Z,275 State Fair Blvd,13204
43.0527364136,-76.0940740338,2007-11-13T00:00:00Z,Lime St. & Northway St.,13224
43.0482536455,-76.1125531185,2007-11-09T00:00:00Z,2209 E. Fayette St.,13224
43.0609865946,-76.0926184251,2007-11-07T00:00:00Z,Cloverridge Dr. & Burnet Ave.,13206
43.0527652955,-76.0942943581,2007-11-07T00:00:00Z,775 Northway Ave,13224
43.0137357774,-76.1262787411,2007-11-05T00:00:00Z,Jamesville Ave. & Jean Ave.,13210
43.0551023909,-76.1799618774,2007-11-05T00:00:00Z,312 State Fair Blvd,13204
43.0495370032,-76.1216276645,2007-11-02T00:00:00Z,Erie Blvd & Teall Ave.,13210
43.0495370032,-76.1216276645,2007-10-31T00:00:00Z,Erie Blvd & Teall Ave.,13210
43.0297292483,-76.1451779454,2007-10-24T00:00:00Z,Woodland Ave. & S. State St.,13205
43.0495370032,-76.1216276645,2007-10-23T00:00:00Z,Erie Blvd & Teall Ave.,13210
43.0495370032,-76.1216276645,2007-10-15T00:00:00Z,Erie Blvd & Teall Ave.,13210
43.0500653803,-76.1263508429,2007-10-11T00:00:00Z,1502 Erie Blvd East,13210
43.0811386456,-76.1589289576,2007-10-11T00:00:00Z,935 Hiawatha Blvd East.,13208
43.0495111348,-76.1473999569,2007-10-09T00:00:00Z,Washington St. & S. State St.,13202
43.0510138487,-76.130986198,2007-10-05T00:00:00Z,790 Canal St.,13210
43.0478762887,-76.1945215219,2007-10-04T00:00:00Z,407 Myrtle Ave.,13204
43.0478762887,-76.1945215219,2007-10-03T00:00:00Z,407 Myrtle Ave.,13204
43.0453685897,-76.1056455657,2007-09-27T00:00:00Z,136 East Ave.,13224
43.0544298981,-76.1255479668,2007-09-24T00:00:00Z,350 Vine St.,13203
43.0532748657,-76.125548654,2007-09-21T00:00:00Z,Burnet Ave. & Vine St.,13203
43.0534707463,-76.138052596,2007-09-19T00:00:00Z,415-417 Hawley Ave.,13203
43.0539753503,-76.1308256506,2007-09-18T00:00:00Z,337 Elm St.,13203
43.06649084,-76.1129584553,2007-09-18T00:00:00Z,172 Stafford Ave.,13206
43.0116984066,-76.1591908957,2007-09-17T00:00:00Z,151 Marvin Rd.,13207
43.0540927129,-76.142173116,2007-09-15T00:00:00Z,Wayne St. & Lodi St.,13203
43.0539783499,-76.1809414999,2007-09-14T00:00:00Z,212 State Fair Blvd.,13204
43.0478486719,-76.1515662607,2007-09-14T00:00:00Z,250 Bank Alley,13202
43.0486454236,-76.1541099372,2007-09-13T00:00:00Z,227 W. Fayette St.,13202
43.074481149,-76.1117874863,2007-09-12T00:00:00Z,381 Fobes Ave.,13206
43.0506072814,-76.1096629222,2007-09-10T00:00:00Z,100 Genesee Park Dr.,13224
43.0478486719,-76.1515662607,2007-09-06T00:00:00Z,250 Bank Alley,13202
43.03946573,-76.1360474266,2007-09-05T00:00:00Z,225 University Place,13210
43.0588506202,-76.1988739644,2007-09-02T00:00:00Z,1224 Avery Ave.,13204
43.0576726714,-76.190609328,2007-08-30T00:00:00Z,850 Emerson Ave.,13204
43.0495966293,-76.1521891915,2007-08-29T00:00:00Z,N. Salina St. & Washington St.,13202
43.0178945138,-76.1594744809,2007-08-28T00:00:00Z,943 W. Lafayette Ave.,13207
43.0617414735,-76.1540859921,2007-08-25T00:00:00Z,N Salina St. & Catawba St.,13208
43.0495966293,-76.1521891915,2007-08-24T00:00:00Z,S. Salina St. & Washington St.,13202
43.0247917951,-76.1698436599,2007-08-21T00:00:00Z,622 Roberts Ave.,13207
43.0505352743,-76.1521857297,2007-08-14T00:00:00Z,W. Water St. & S. Salina St.,13202
43.0519719364,-76.1366138169,2007-08-13T00:00:00Z,548 Burnet Ave.,13203
43.049628831,-76.1953218051,2007-08-11T00:00:00Z,Myrtle Ave. & W. Genesee St.,13204
43.051279959,-76.1535256384,2007-08-06T00:00:00Z,W. Genesee St. & N. Clinton St.,13202
43.051279959,-76.1535256384,2007-08-06T00:00:00Z,W. Genesee St. & N. Clinton St.,13202
43.0478578367,-76.1521617405,2007-08-02T00:00:00Z,351 S. Salina St.,13202
43.0512852711,-76.119598935,2007-07-31T00:00:00Z,114 Lynch St.,13210
43.0426362743,-76.1405062856,2007-07-27T00:00:00Z,750 East Adams St.,13210
43.0589259505,-76.1966933873,2007-07-26T00:00:00Z,1204 Willis Ave.,13204
43.0538503255,-76.1297170514,2007-07-24T00:00:00Z,334 Elm St.,13203
43.0577207838,-76.1520468674,2007-07-23T00:00:00Z,Butternut St. & N. Salina St.,13203
43.0344762003,-76.1470854538,2007-07-20T00:00:00Z,S. State St. & Alvord Terrace.,13202
43.051279959,-76.1535256384,2007-07-18T00:00:00Z,W. Genesee St. & Clinton St.,13202
43.0362783508,-76.1297673486,2007-07-17T00:00:00Z,Comstock Ave. & Euclid Ave.,13210
43.0529625967,-76.1545412621,2007-07-16T00:00:00Z,214 N. Franklin St.,13202
43.0020135773,-76.1294090599,2007-07-15T00:00:00Z,E Seneca Turnpike & Brighton Ave.,13205
43.0033859667,-76.156636225,2007-07-09T00:00:00Z,235 Kimber Ave.,13207
43.0714096334,-76.1174596975,2007-07-05T00:00:00Z,223 Village Dr.,13206
43.0610559089,-76.1975797789,2007-07-02T00:00:00Z,101 Kane Ave.,13204
43.0461363232,-76.0869933854,2007-06-28T00:00:00Z,1468 Salt Springs Road,13214
43.0050351075,-76.1426134292,2007-06-28T00:00:00Z,4227 S. Salina St.,13205
43.0609135898,-76.1977725712,2007-06-27T00:00:00Z,1350 Willis Ave.,13204
43.0609135898,-76.1977725712,2007-06-25T00:00:00Z,1324 Willis Ave.,13204
43.0392290811,-76.117622047,2007-06-23T00:00:00Z,137 Clarke St.,13210
43.0694191264,-76.0939964112,2007-06-22T00:00:00Z,James St. & Ridgewood Ave.,13206
43.046821382,-76.1351982267,2007-06-22T00:00:00Z,1060 E. Genesee St.,13210
43.0505352743,-76.1521857297,2007-06-21T00:00:00Z,S. Salina St. & Water St.,13202
43.0364836435,-76.1256637045,2007-06-21T00:00:00Z,Sumner Ave. & Euclid Ave.,13210
43.0622333115,-76.1213155935,2007-06-20T00:00:00Z,107 Mariposa St.,13206
43.0473683004,-76.1384957297,2007-06-20T00:00:00Z,817 E. Genesee St.,13210
43.042730302,-76.1439747966,2007-06-19T00:00:00Z,Adams St. & S. McBride St.,13202
43.0228692636,-76.2001159629,2007-06-18T00:00:00Z,316 Broadview Road,13215
43.0506822525,-76.1679271486,2007-06-15T00:00:00Z,423 Wilkinson St.,13204
43.0483481827,-76.1707053264,2007-06-14T00:00:00Z,110 N. Geddes St.,13204
43.0523600648,-76.1312266775,2007-06-14T00:00:00Z,723 Burnet Ave.,13203
43.0523600648,-76.1312266775,2007-06-13T00:00:00Z,723 Burnet Ave.,13203
43.0362228214,-76.1450803124,2007-06-12T00:00:00Z,351 Oakwood Ave.,13202
43.0391361754,-76.1311167769,2007-06-12T00:00:00Z,108 College Pl.,13210
43.0035398354,-76.1442070608,2007-06-11T00:00:00Z,201 Crippen Ave.,13205
43.003511126,-76.1447885849,2007-06-10T00:00:00Z,219 Crippen Ave.,13205
43.0471124443,-76.1524723212,2007-06-09T00:00:00Z,114 W. Jefferson St.,13202
43.061474926,-76.1134696197,2007-06-07T00:00:00Z,Sunnycrest Road & Hickok Ave.,13206
43.0441352372,-76.1343171348,2007-06-02T00:00:00Z,601 University Ave.,13210
43.0360786079,-76.3152532367,2007-06-01T00:00:00Z,250 W. Genesee St.,13031
43.0230350577,-76.1957206254,2007-06-01T00:00:00Z,107 Alton St.,13215
43.0194232383,-76.1739469226,2007-06-01T00:00:00Z,Glenwood Ave. & S. Geddes St.,13207
43.0695247728,-76.1045144652,2007-05-31T00:00:00Z,117 Rigi Ave.,13206
43.0264714413,-76.1203315318,2007-05-29T00:00:00Z,441 Buckingham Ave.,13210
43.0568050616,-76.1680240196,2007-05-24T00:00:00Z,551 Spencer St.,13204
43.0502185088,-76.1596407435,2007-05-23T00:00:00Z,400 Erie Blvd West,13204
43.0357367032,-76.1101905733,2007-05-23T00:00:00Z,1036 Meadowbrook Dr.,13224
43.0656082493,-76.1478406144,2007-05-21T00:00:00Z,405 Carbon St.,13208
43.052371828,-76.1535533915,2007-05-18T00:00:00Z,223 N. Clinton St.,13202
43.0421196254,-76.1004259137,2007-05-17T00:00:00Z,101 Hurlburt Rd.,13224
43.0533331026,-76.152942698,2007-05-15T00:00:00Z,120 Herald Pl.,13202
43.0028128818,-76.1417282787,2007-05-08T00:00:00Z,125 Roney Road,13205
43.0407889126,-76.1560816765,2007-05-07T00:00:00Z,385 W. Onondaga St.,13202
43.013487598,-76.126829941,2007-05-06T00:00:00Z,134 Jean Ave.,13210
43.0326810574,-76.1110442895,2007-05-02T00:00:00Z,908 Meadowbrook Dr.,13224
43.0429431136,-76.1837486209,2007-05-01T00:00:00Z,Burnet Park Ice Rink,13204
43.0607380924,-76.1976488618,2007-04-27T00:00:00Z,1320 Willis Ave.,13204
43.0022239233,-76.1293761928,2007-04-27T00:00:00Z,971 E. Brighton Ave.,13205
43.0525090512,-76.147647627,2007-04-27T00:00:00Z,E. James St. & Burns Ave.,13203
43.0504239868,-76.1276085503,2007-04-24T00:00:00Z,Erie Blvd. East & S. Beech St.,13210
43.066320842,-76.1620469811,2007-04-22T00:00:00Z,Sunset Ave & Turtle St.,13204
43.0036640728,-76.1312076139,2007-04-14T00:00:00Z,930 E. Brighton Ave.,13205
43.0659991631,-76.1616023358,2007-04-10T00:00:00Z,320 Sunset Ave.,13204
43.0834535973,-76.1484691071,2007-04-10T00:00:00Z,Lemoyne Ave,13208
43.0562192811,-76.1149337309,2007-04-08T00:00:00Z,Gale Ave. & Burnet Ave.,13206
43.063351771,-76.1260797156,2007-04-02T00:00:00Z,Wilson St. & James St.,13203
43.0562192811,-76.1149337309,2007-03-30T00:00:00Z,Gale Ave. & Burnet Ave.,13206
43.0226152652,-76.1368738253,2007-03-29T00:00:00Z,Moore Ave. & Penta Dr.,13210
43.0679047669,-76.1253782382,2007-03-28T00:00:00Z,Dorchester Rd. & Rugby Rd.,13203
43.0678957514,-76.1253253722,2007-03-26T00:00:00Z,102 Dorchester Ave.,13203
43.060661038,-76.1978718129,2007-03-26T00:00:00Z,1320 Willis Ave.,13204
43.0690236071,-76.091974704,2007-03-22T00:00:00Z,East James St. & Burns Ave.,13206
43.0255201128,-76.1333339647,2007-03-20T00:00:00Z,115 Hughes Pl.,13210
43.0423653357,-76.1532256893,2007-03-17T00:00:00Z,213 W. Adams St.,13202
43.0542807679,-76.1154949856,2007-03-17T00:00:00Z,330 Peat St.,13210
42.9889541491,-76.1366516699,2007-03-16T00:00:00Z,301 Maplewood Dr.,13205
43.0268853302,-76.1808093318,2007-03-16T00:00:00Z,Argonne Dr. & Reed Ave.,13207
43.0761890217,-76.1543689792,2007-03-09T00:00:00Z,950 Turtle St.,13208
43.0572638431,-76.1721067586,2007-03-08T00:00:00Z,Giminski St. & Spencer St.,13204
43.0401672535,-76.1531285523,2007-03-07T00:00:00Z,Oneida St. & Temple St.,13202
43.0572638431,-76.1721067586,2007-03-07T00:00:00Z,Spencer St. & Giminski Dr.,13204
42.996219086,-76.1401142425,2007-03-07T00:00:00Z,207 Weymouth Rd.,13205
43.0685961984,-76.1621045334,2007-03-06T00:00:00Z,N. Salina St. & Bear St.,13208
43.0298820897,-76.1892376215,2007-03-04T00:00:00Z,151 Sunhill Terrace,13207
43.0549438701,-76.1705770796,2007-03-04T00:00:00Z,609 N Geddes St.,13204
43.0532194577,-76.1767824761,2007-03-03T00:00:00Z,1230 W. Genesee St.,13204
43.049288557,-76.1752640895,2007-03-01T00:00:00Z,125 Lakeview Ave.,13204
43.0750596732,-76.1553131419,2007-03-01T00:00:00Z,Turtle St. & Grant Blvd.,13208
43.0729368968,-76.1138069119,2007-02-27T00:00:00Z,Cowie Ave. & North Ave.,13206
43.0230711066,-76.1997948432,2007-02-24T00:00:00Z,315 Broadview Dr.,13215
43.0321012268,-76.158863015,2007-02-23T00:00:00Z,686 South Ave.,13207
43.036244069,-76.1617474173,2007-02-23T00:00:00Z,150 Rich St.,13204
43.0232980557,-76.2001739829,2007-02-21T00:00:00Z,312 Broadview Dr.,13215
43.0358014166,-76.1615514972,2007-02-20T00:00:00Z,Rich St. & Tallman St.,13204
43.0361591748,-76.1455187379,2007-02-20T00:00:00Z,358 Oakwood Ave.,13202
43.061754934,-76.1057984248,2007-02-18T00:00:00Z,404 S. Edwards Ave.,13206
42.986562109,-76.1379789042,2007-02-18T00:00:00Z,317 Parrish Lane,13205
43.0650140644,-76.1226951659,2007-02-17T00:00:00Z,James St. & Teall Ave.,13206
43.0530377589,-76.1302355063,2007-02-17T00:00:00Z,329 Elm St.,13203
43.0284835857,-76.1598324744,2007-02-17T00:00:00Z,207 Crescent Ave.,13207
43.0243968577,-76.1497551693,2007-02-17T00:00:00Z,427 W. Colvin St.,13205
43.0728348313,-76.1265381399,2007-02-15T00:00:00Z,707 Grant Blvd.,13203
43.0024535403,-76.1426521467,2007-02-15T00:00:00Z,106-108 Roney Lane,13205
43.0524759923,-76.1300456875,2007-02-13T00:00:00Z,310 Elm St.,13203
43.0405822958,-76.1364094929,2007-02-13T00:00:00Z,111 Waverly Ave.,13210
43.0320281457,-76.1129761553,2007-02-13T00:00:00Z,815-817 Meadowbrook Dr.,13210
43.0699872225,-76.111949444,2007-02-12T00:00:00Z,221 Arnett Av.,13206
43.0482179795,-76.1147684564,2007-02-12T00:00:00Z,E. Fayette St  & Westmoreland Ave.,13224
43.0415838098,-76.1582401848,2007-02-12T00:00:00Z,125 Shonnard St.,13204
43.050659002,-76.1320129986,2007-02-12T00:00:00Z,Walnut Ave. & Erie Blvd.,13210
43.0212691795,-76.132650665,2007-02-12T00:00:00Z,204 Vincent Ave.,13210
43.0423887583,-76.1540256206,2007-02-11T00:00:00Z,200 Oneida St.,13202
43.0492241923,-76.1662350064,2007-02-09T00:00:00Z,Tracy St. & VanRensselaer,13204
43.078220513,-76.1464955249,2007-02-09T00:00:00Z,1500 Court St,13208
43.0744601629,-76.1100299725,2007-02-08T00:00:00Z,339 Norwood Ave.,13206
43.0176493967,-76.1295799655,2007-02-07T00:00:00Z,945 Jamesville Ave.,13210
43.0133593187,-76.1417311916,2007-02-07T00:00:00Z,Matson St. & South Salina St.,13205
43.0486818902,-76.1514805777,2007-02-07T00:00:00Z,E Fayette St. & Bank Alley,13202
43.0486818902,-76.1514805777,2007-02-06T00:00:00Z,E Fayette St. & Bank Alley,
43.0424564241,-76.1537942795,2007-02-06T00:00:00Z,250  West Adams St.,13202
43.0393526926,-76.1355297766,2007-02-06T00:00:00Z,250 University Pl.,13210
43.0505160537,-76.1038346452,2007-02-06T00:00:00Z,Seeley Ave & Mountainview Ave.,13224
43.0348062396,-76.1470355788,2007-02-05T00:00:00Z,1319 South State St.,13202
43.0603528614,-76.1967145492,2007-02-05T00:00:00Z,1025 Emerson Ave.,13204
43.0289789602,-76.1955640901,2007-02-05T00:00:00Z,116 Huntington Rd.,13219
43.0622700552,-76.1569816481,2007-02-04T00:00:00Z,208 Basin St.,13208
43.0653605513,-76.1634120017,2007-02-04T00:00:00Z,1068 South Clinton St.,13204
43.0117803254,-76.1583945158,2007-02-03T00:00:00Z,121 Marvin Rd.,13207
43.050169747,-76.1693285021,2007-02-03T00:00:00Z,240 Richmond Ave.,13204
43.0306436352,-76.1127272792,2007-02-03T00:00:00Z,801 Cumberland Ave.,13210
42.9919214585,-76.1372989023,2007-02-03T00:00:00Z,Windmere Drive & Sunrise Dr.,13205
43.0792213902,-76.155642697,2007-02-02T00:00:00Z,1131 LeMoyne Ave,13208
43.0594332495,-76.156791344,2007-02-02T00:00:00Z,West Division St. & North Clinton St.,13204
43.055188644,-76.1453555541,2007-02-02T00:00:00Z,511 N McBride St.,13203
43.0356231284,-76.1798091885,2007-02-02T00:00:00Z,613 Rowland St.,13204
43.0594332495,-76.156791344,2007-02-01T00:00:00Z,West Division St. & North Clinton St.,13204
43.0426362743,-76.1405062856,2007-02-01T00:00:00Z,E Adams St & Sarah Logan Drive,13210
43.027143909,-76.1981487373,2007-01-31T00:00:00Z,122 Highbridge Drive,13215
43.0108492909,-76.1700634063,2007-01-29T00:00:00Z,200 Mitchell Ave.,13207
43.0820274696,-76.1582833602,2007-01-28T00:00:00Z,1050 Hiawatha Blvd East.,13208
43.0028618212,-76.1336310808,2007-01-27T00:00:00Z,505 East Seneca Turnpike,13205
43.0481935125,-76.1126605865,2007-01-27T00:00:00Z,East Fayette St. & Croly St.,13224
42.9948712976,-76.1368497105,2007-01-26T00:00:00Z,170 Thurlow Dr.,13205
43.0534398292,-76.1276576762,2007-01-26T00:00:00Z,325 North Beech St.,13203
43.0670483624,-76.0918516455,2007-01-25T00:00:00Z,Northcliff Ave. & Burns Ave.,13206
43.0080160738,-76.1427555479,2007-01-24T00:00:00Z,Anderson Ave. & South Salina St.,13205
42.9942329674,-76.1376324889,2007-01-24T00:00:00Z,317 Sunrise Dr.,13205
43.0426362743,-76.1405062856,2007-01-22T00:00:00Z,750 East Adams St.,13210
43.0426506896,-76.1344260092,2007-01-22T00:00:00Z,Adams St. & University Ave.,13210
43.0473136117,-76.1604025421,2007-01-22T00:00:00Z,Marcellus St. & Wyoming St.,13204
43.0576221294,-76.190742181,2007-01-20T00:00:00Z,821 Emerson Ave.,13204
43.0441504298,-76.1371950614,2007-01-20T00:00:00Z,850 Harrison St.,13210
43.0231285182,-76.1368375022,2007-01-19T00:00:00Z,245 Moore Ave.,13210
43.0529326929,-76.1841924645,2007-01-17T00:00:00Z,1850  West Fayette St.,13204
43.0117639425,-76.1585537924,2007-01-16T00:00:00Z,127 Marvin Rd.,13207
43.03429401,-76.1601753563,2007-01-11T00:00:00Z,166 Hudson St.,13204
43.0404098498,-76.1648217282,2007-01-10T00:00:00Z,210-212 Merriman Ave.,13204
43.0521651363,-76.183606577,2007-01-08T00:00:00Z,1801  West Fayette St.,13204
43.0612673791,-76.1973096763,2007-01-05T00:00:00Z,101 Kane Rd.,13204
43.0599359337,-76.1966940154,2007-01-05T00:00:00Z,Erie Blvd West. & Emerson Ave.,13204
